X,Y,TotalVolunteers,DateOriginal,Totalltems_EventRecord
-80.13754,25.91125,1,9/21/2019,34
-80.13751,25.90972,5,2/4/2020,164
-80.13749,25.90985,3,9/15/2018,152
-80.137482,44.1,15,10/5/2019,242
-80.13748,44.1,19,10/16/2018,611
-80.13744,25.90991,2,9/15/2018,69
-80.13736,25.91096,8,9/21/2019,359
-80.13734,44.10005,15,9/24/2016,551
-80.1372,25.90994,1,10/10/2019,77
-80.13696,25.77871,32,10/19/2019,1368
-80.13694,25.77875,51,10/28/2019,1366
-80.13692,25.80782,5,9/15/2018,77
-80.1369,25.77872,64,10/13/2019,1122
-80.13688,25.77872,37,9/29/2019,714
-80.13687,26.1001,2,9/29/2018,40
-80.13686,25.77871,228,10/5/2019,2362
-80.13686,25.79363,1,9/15/2018,343
-80.13685,25.77867,83,9/21/2019,1672
-80.13658,25.76752,1,7/3/2019,6
-80.13658,25.93625,1,9/20/2019,157
-80.13638,25.90363,3,9/15/2018,322
-80.13599,25.77579,3,8/28/2016,325
-80.13595,25.89949,6,9/17/2016,651
-80.13593,25.92748,1,2/24/2018,142
-80.13592,26.92879,1,9/24/2016,0
-80.1359,25.77581,4,8/28/2016,954
-80.13575,26.76511,22,9/18/2016,10
-80.13573,25.79217,3,6/12/2019,1809
-80.13557,25.9019,40,11/18/2017,190
-80.13556594,26.60778088,64,9/21/2019,0
-80.13555,26.60785,68,9/15/2018,0
-80.13551,25.90205,4,11/18/2017,174
-80.13545,25.90207,2,11/18/2017,103
-80.13538,25.9321,1,11/30/2019,240
-80.13536,25.79228,1,6/12/2019,190
-80.13535424,32.79812528,7,12/23/2019,336
-80.13535,25.81317,3,10/21/2017,136
-80.13531,25.93215,1,11/16/2019,37
-80.13527,26.03312,2,9/29/2018,0
-80.13524,25.79249,1,6/12/2019,887
-80.1352,25.79231,5,6/12/2019,304
-80.13519,25.79242,4,6/12/2019,202
-80.13517,25.7924,2,6/12/2019,212
-80.13507,25.90231,1,2/24/2018,0
-80.13501,25.79241,1,6/11/2019,0
-80.13499,25.90529,1,9/21/2019,62
-80.13492,26.70369,25,10/27/2018,0
-80.1349,25.79228,2,6/12/2019,539
-80.13485314,26.70367653,45,10/5/2019,0
-80.13481,25.78911,2,9/21/2019,82
-80.1348,25.79237,1,6/12/2019,0
-80.13479,25.92061,175,9/17/2016,2915
-80.1344,42.1499,1,7/14/2018,44
-80.1344,42.1499,11,8/11/2018,249
-80.1344,42.1499,3,9/8/2018,68
-80.1344,42.1499,2,10/13/2018,72
-80.1344,42.1499,2,6/15/2019,151
-80.1344,42.1499,2,7/20/2019,452
-80.1344,42.1499,2,8/17/2019,651
-80.1344,42.1499,4,9/21/2019,666
-80.1344,42.1499,2,10/19/2019,474
-80.13438,25.98982,3,9/21/2019,83
-80.13432,26.13838,1,11/23/2019,7
-80.13431,26.13839,1,11/23/2019,13
-80.13374,26.37825,5,11/3/2019,58
-80.13368,26.37822,5,11/3/2019,83
-80.13361,26.54941,1,9/21/2019,94
-80.13358,26.91727,11,9/19/2015,257
-80.133496,41.881304,0,9/21/2019,1
-80.13345,26.50281,1,3/2/2018,1
-80.13342,9.20793,100,9/23/2018,1140
-80.13339,25.79228,2,6/12/2019,106
-80.13335,25.91033,3,9/15/2018,70
-80.13333,26.1202,1,6/13/2016,13
-80.13329,25.91521,105,9/17/2016,2976
-80.13319,25.81389,3,9/21/2019,184
-80.13319,43.61588,25,5/2/2018,1
-80.1331,25.9096,3,7/8/2019,114
-80.13303,25.90967,1,7/8/2019,111
-80.13282,26.51559,278,9/30/2017,3286
-80.13274,25.90906,5,9/17/2016,361
-80.13269,25.76523,1,3/11/2017,45
-80.13255,26.50184,1,3/12/2018,0
-80.13242,25.90765,3,9/15/2018,31
-80.13241,25.9065,5,2/1/2020,777
-80.13236805,25.91286181,240,9/21/2019,3154
-80.13236,25.77132,3,9/15/2018,0
-80.13234,25.90963,1,11/18/2017,184
-80.1323,25.91183,1,9/15/2018,126
-80.13224,26.05615,1,9/15/2018,173
-80.13208,25.77145,2,9/15/2018,735
-80.13206,25.77808,3,9/15/2018,70
-80.13205,25.77451,3,9/21/2019,165
-80.13203,25.77125,1,9/21/2019,267
-80.13199,25.77129,3,9/21/2019,103
-80.13174,26.88949,3,2/15/2020,9
-80.13173,25.76997,3,9/21/2019,38
-80.13172,25.77086,3,9/21/2019,82
-80.13172,27.0704,3,9/17/2016,482
-80.13171,25.76818,1,9/21/2019,168
-80.13171,25.77084,2,9/15/2018,132
-80.13161,25.76957,4,9/15/2018,465
-80.13151,25.76882,1,7/22/2018,13
-80.13151,25.78335,1,9/21/2019,14
-80.13139,42.058,14,9/16/2017,3600
-80.13138,25.77052,3,9/21/2019,339
-80.13132,25.81411,1,4/13/2018,14
-80.13114,25.91032,1,9/17/2016,89
-80.13106,25.77221,12,9/21/2019,628
-80.13077,25.76486,60,7/21/2018,110
-80.13077,25.91058,1,9/15/2018,630
-80.13072,25.91237,2,11/18/2017,129
-80.13072,26.05296,2,9/17/2016,210
-80.13067,25.76802,2,7/17/2019,0
-80.13066,25.77508,2,7/20/2017,992
-80.13063,25.91037,1,9/15/2018,155
-80.13062,25.91061,2,9/21/2019,224
-80.1306,25.77102,29,9/17/2016,2158
-80.13059,25.77977,1,9/21/2019,71
-80.13056,25.78131,1,9/21/2019,59
-80.13051,32.58522,3,7/17/2016,92
-80.1305,25.78132,1,9/21/2019,166
-80.13048,25.78124,2,9/21/2019,160
-80.13047,25.90644,9,9/17/2016,73
-80.13046,25.78149,3,9/15/2018,130
-80.13044,25.76416,66,3/11/2017,291
-80.13042,25.77492,4,7/20/2017,647
-80.13042,25.78137,3,9/15/2018,25
-80.13042,26.10987,18,6/26/2019,116
-80.13041,26.10988,12,1/3/2020,234
-80.1304,42.1534,2,8/11/2018,79
-80.1304,42.1534,2,10/13/2018,18
-80.1304,42.1534,2,6/15/2019,137
-80.1304,42.1534,2,7/20/2019,265
-80.1304,42.1534,1,8/17/2019,137
-80.1304,42.1534,5,9/21/2019,1013
-80.1304,42.1534,2,10/19/2019,234
-80.13024,25.9133,1,2/24/2018,0
-80.13022,25.77607,1,9/15/2018,39
-80.13018,25.78155,1,9/21/2019,125
-80.12998,25.78457,1,9/21/2019,91
-80.12998,26.92334,2,9/21/2019,80
-80.12996,25.77299,3,7/20/2019,49
-80.12995,25.78156,2,9/21/2019,0
-80.12995,25.9085,1,10/21/2017,125
-80.12993,25.91056,10,10/21/2017,90
-80.12991,25.9104,4,10/21/2017,51
-80.12988651,25.90780188,61,2/1/2020,1
-80.12988,25.91034,5,9/15/2018,167
-80.12987,25.91028,8,9/15/2018,148
-80.12986,25.91036,4,10/21/2017,95
-80.12984,25.91041,15,9/15/2018,1267
-80.12984,25.91059,4,10/21/2017,83
-80.12983,25.91042,1,9/15/2018,17
-80.12983,25.91337,4,2/1/2020,89
-80.12982,25.91051,3,10/21/2017,113
-80.12978,25.91053,8,9/21/2019,766
-80.12977,25.91044,5,10/21/2017,255
-80.12965,25.78051,2,9/21/2019,318
-80.12964,43.60919,13,5/2/2018,224
-80.12963,41.88034,4,9/16/2017,107
-80.1296,25.9104,1,9/15/2018,0
-80.12957,25.91105,1,7/7/2019,65
-80.12949,25.78449,1,7/21/2019,4
-80.12942,26.05504,1,10/7/2017,0
-80.12941,25.78094,4,9/15/2018,270
-80.1294,43.61149,25,5/2/2018,231
-80.12935,8.36154,35,9/25/2016,200
-80.12934,27.09453,1,10/22/2019,33
-80.12927,25.7859,1,4/28/2017,126
-80.12916,26.1401,1,2/22/2017,28
-80.12913,25.7922,1,6/12/2019,69
-80.12912,25.78139,1,9/21/2019,32
-80.12911,25.7859,2,11/23/2019,49
-80.12899,26.10038,2,9/29/2018,0
-80.12873,25.79289,3,12/11/2017,64
-80.1286,26.02496,1,10/1/2016,517
-80.12857,25.7862,1,11/23/2019,5
-80.12848,25.85676,1,9/14/2018,0
-80.12839,25.86083,2,5/13/2017,196
-80.12838,25.78662,1,11/23/2019,94
-80.12834,25.78268,2,11/10/2019,108
-80.12833,25.7862,1,11/23/2019,279
-80.12826,25.78675,1,11/23/2019,0
-80.12825,25.86127,25,5/13/2017,1552
-80.12823,25.78642,1,9/15/2018,13
-80.12822,27.09205,1,9/21/2019,645
-80.12814,25.78688,1,11/23/2019,98
-80.12811,25.78689,2,11/23/2019,269
-80.12809,25.78653,1,11/23/2019,49
-80.12804,25.78666,0,11/23/2019,55
-80.12804,25.7872,2,11/23/2019,149
-80.12803,25.78702,2,11/23/2019,30
-80.128,25.78859,1,7/5/2017,339
-80.12799,25.78659,2,11/23/2019,565
-80.12798,25.78654,2,11/23/2019,103
-80.12795,25.78651,3,11/23/2019,58
-80.12795,25.80026,1,9/11/2019,7
-80.12794,25.78654,11,11/23/2019,40
-80.12793,25.78652,1,11/23/2019,80
-80.1279,25.78318,23,9/17/2016,3280
-80.12789,25.79066,30,10/19/2019,179
-80.12787,27.0914,1,9/15/2018,279
-80.12786,25.78695,1,11/23/2019,72
-80.12785,25.79077,30,10/19/2019,0
-80.12784,26.75603,36,9/23/2017,3507
-80.12781,25.78692,1,11/23/2019,85
-80.12766,25.80031,100,9/21/2019,419
-80.12763,26.36702,1,4/2/2018,9
-80.12752,33.02142,3,3/6/2017,93
-80.12747,26.21979,8,1/7/2018,72
-80.12742,27.08955,8,9/15/2018,969
-80.1274,25.86212,3,12/13/2019,10
-80.12733,25.79072,30,10/19/2019,311
-80.12728,26.5982,1,10/13/2017,103
-80.12727,27.08917,2,9/15/2018,1201
-80.12725,26.14988,1,9/26/2019,9
-80.12717,27.08908,18,9/15/2018,36
-80.12713,27.08908,7,9/14/2018,727
-80.12712,27.08906,2,9/15/2018,432
-80.12707,27.08921,30,9/21/2019,586
-80.12707,27.08921,30,9/21/2019,271
-80.12702,26.13711,1,10/16/2018,474
-80.12699,32.58785,3,7/18/2016,40
-80.12698,26.91426,38,9/24/2016,764
-80.1269,25.80368,7,1/11/2020,499
-80.1269,27.08916,1,9/21/2019,201
-80.12687,27.08918,18,9/15/2018,486
-80.12677,25.79516,2,9/21/2019,498
-80.12664,27.08975,2,9/21/2019,290
-80.12661958,27.08952076,5,9/21/2019,1029
-80.12657,25.79978,3,4/4/2018,194
-80.12655,-3.37131,30,9/16/2017,5683
-80.12655,-3.37131,31,9/15/2018,1
-80.12654,25.79549,2,9/21/2019,299
-80.1265,25.79556,5,9/21/2019,182
-80.12646,27.08957,3,9/21/2019,253
-80.12645,25.80467,1,8/20/2019,48
-80.1264,25.79897,1,4/4/2018,41
-80.12622,25.79979,2,4/4/2018,231
-80.12607,25.79973,2,4/4/2018,44
-80.12606,25.79977,2,4/4/2018,105
-80.12601,25.79977,2,4/4/2018,152
-80.126,25.79841,2,4/4/2018,193
-80.12598,25.79977,1,4/4/2018,83
-80.12597,25.79978,2,4/4/2018,58
-80.12595,25.79975,3,4/4/2018,437
-80.12594,25.79982,3,4/4/2018,405
-80.12594,25.80008,1,4/4/2018,24
-80.1259,25.80376,1,9/21/2019,139
-80.12578,25.79962,2,4/4/2018,294
-80.12575,27.05978,3,9/15/2018,202
-80.12574,25.79411,100,9/17/2016,30
-80.12568,26.38521,1,1/16/2020,137
-80.12568,26.38522,18,1/14/2020,37
-80.12567,26.3852,1,1/16/2020,60
-80.12561,26.58684,12,9/23/2017,2
-80.12559,25.79842,6,10/21/2017,40
-80.12531,25.79908,1,12/13/2017,31
-80.12521,25.80516,3,9/15/2018,183
-80.12516,25.858,1,5/22/2017,66
-80.12511,25.79614,75,10/21/2017,2852
-80.12509,25.861,1,9/25/2016,13
-80.12509,25.86104,1,9/17/2016,105
-80.12508,25.85762,5,11/8/2018,4
-80.12505,40.70584,40,10/2/2017,1
-80.12503,25.86105,1,10/5/2016,36
-80.125,25.80287,1,9/21/2019,559
-80.125,25.86107,1,5/26/2017,53
-80.125,25.86108,1,9/18/2016,2
-80.12499,25.86116,1,12/16/2016,11
-80.12497,25.81766,2,9/15/2018,1
-80.12497,25.86105,1,9/19/2016,32
-80.12497,25.86114,1,4/2/2017,6
-80.12497,25.93052,1,9/15/2018,100
-80.12496,25.86115,1,5/16/2017,18
-80.12495,25.84404,1,9/18/2018,54
-80.12492,25.86111,1,9/18/2016,15
-80.12491,25.80147,1,10/21/2017,81
-80.12486,25.86119,1,11/2/2018,24
-80.1248566,25.81744013,35,2/9/2020,1510
-80.12484,25.8681,1,9/16/2018,24
-80.1248,25.86105,1,9/15/2018,152
-80.12478,25.86808,1,9/15/2018,5
-80.12469,25.9428,1,9/21/2019,163
-80.12464,25.81743,2,9/15/2018,133
-80.12463,25.80501,2,4/11/2018,0
-80.12462,25.81788,3,9/17/2016,487
-80.12462,25.86799,2,9/15/2018,2
-80.12461,25.80331,2,9/21/2019,292
-80.1246,25.80134,2,4/4/2018,207
-80.1246,25.80136,1,10/21/2017,225
-80.12457,25.80339,100,9/21/2019,2
-80.12457,26.9259,6,12/4/2018,1
-80.12452,25.8033,100,9/21/2019,0
-80.12451,26.38268,1,1/14/2020,21
-80.1245,25.80334,2,9/21/2019,14
-80.1245,26.67122,2,5/28/2017,25
-80.12447,25.80174,1,10/21/2017,33
-80.12447,25.80547,2,4/11/2018,706
-80.12446,25.818,1,9/15/2018,75
-80.12446,25.91277,3,9/21/2019,69
-80.12445,25.91258,1,9/21/2019,27
-80.12443,25.80336,100,9/21/2019,261
-80.12443,25.81799,1,9/15/2018,34
-80.12443,26.38272,1,1/14/2020,38
-80.12442,25.81787,12,9/17/2016,189
-80.12441,25.8054,2,4/11/2018,870
-80.12441,25.81804,2,9/15/2018,43
-80.12441,25.81806,1,4/24/2018,0
-80.1244,25.8054,2,4/11/2018,0
-80.12439,25.81795,7,9/15/2018,342
-80.12438,25.80542,2,4/11/2018,0
-80.12437,25.80328,2,9/21/2019,182
-80.12437,25.80534,2,4/11/2018,0
-80.12437,25.80537,2,4/11/2018,0
-80.12437,25.80537,2,4/11/2018,185
-80.12437,25.80539,1,4/11/2018,0
-80.12437,25.8054,2,4/11/2018,0
-80.12437,25.80542,2,4/11/2018,0
-80.12437,25.81751,1,9/17/2016,301
-80.12436,25.80537,2,4/11/2018,108
-80.12436,25.80541,2,4/11/2018,0
-80.12436,25.80541,1,4/11/2018,0
-80.12436,25.80542,2,4/11/2018,0
-80.12435,25.80536,2,4/11/2018,238
-80.12435,25.80538,2,4/11/2018,462
-80.12434,25.80537,2,4/11/2018,0
-80.12433,25.80536,2,4/11/2018,0
-80.12433,25.8054,2,4/11/2018,212
-80.12433,25.91239,3,9/21/2019,113
-80.12432,25.80072,11,9/17/2016,544
-80.12432,25.80535,2,4/11/2018,0
-80.12432,25.80535,2,4/11/2018,360
-80.12432,25.80536,2,4/11/2018,0
-80.12432,25.80538,2,4/11/2018,0
-80.12431,25.80542,2,4/11/2018,0
-80.1243,25.80333,2,9/21/2019,237
-80.1243,25.86613,4,9/15/2018,366
-80.12429,25.80539,2,4/11/2018,667
-80.12427,25.81834,2,2/9/2020,123
-80.12425,25.86607,4,8/30/2018,10
-80.12424,26.38163,1,1/15/2020,35
-80.12422,26.38164,1,1/14/2020,54
-80.12421,25.81793,30,9/17/2016,10
-80.12418,25.89838,2,4/4/2018,46
-80.12417,26.38348,20,1/15/2020,154
-80.12417,26.38379,20,1/15/2020,226
-80.12416,25.86602,4,9/15/2018,42
-80.12415,25.80323,6,9/15/2018,139
-80.12414,25.80622,2,9/21/2019,157
-80.12403,25.81867,1,10/16/2016,7
-80.12402,25.83356,4,9/17/2016,91
-80.12401,25.80381,100,9/21/2019,166
-80.12396,25.91239,4,9/21/2019,195
-80.12393,25.80312,6,9/15/2018,196
-80.12393,25.80586,3,9/17/2016,223
-80.12391,25.81765,1,9/17/2016,73
-80.12385,25.80405,100,9/21/2019,0
-80.12384,25.80814,6,9/29/2018,399
-80.12374,25.80579,3,9/17/2016,227
-80.12374,25.80596,4,11/11/2017,209
-80.12371,26.38586,4,1/14/2017,83
-80.12367,25.8058,3,9/17/2016,174
-80.12355,25.80608,3,9/21/2019,122
-80.1235,25.80294,41,9/15/2018,1795
-80.12348,25.80583,2,9/21/2019,90
-80.12347,25.80569,2,9/21/2019,173
-80.12347,25.80576,3,9/21/2019,211
-80.12345,25.89942,2,9/15/2018,418
-80.12344,25.8057,2,9/21/2019,0
-80.12344,25.80576,1,9/21/2019,45
-80.12339,25.80516,2,9/17/2016,394
-80.12337,25.80572,4,1/13/2017,296
-80.12336,25.80562,2,9/17/2016,350
-80.12336,25.80589,3,9/17/2016,403
-80.12334,25.8057,2,11/11/2017,0
-80.12333,25.90273,1,11/6/2016,16
-80.1233,25.8047,26,9/15/2018,740
-80.1233,25.8062,2,9/15/2018,319
-80.12327,25.80571,4,9/15/2018,112
-80.12325,25.80563,6,9/21/2019,193
-80.12324,25.89976,1,9/18/2019,158
-80.12321,25.80577,4,9/21/2019,150
-80.1232,25.80582,3,9/21/2019,419
-80.1232,25.80628,3,11/11/2017,66
-80.12317,25.8062,1,9/15/2018,0
-80.12316,25.81762,6,4/24/2018,406
-80.12316,25.90061,4,10/26/2017,540
-80.12315,25.89983,2,6/24/2018,56
-80.12315,25.90008,1,6/24/2018,156
-80.12314,25.81295,2,4/11/2018,0
-80.12314,25.90085,2,6/24/2018,18
-80.12309,25.80576,2,9/17/2016,827
-80.12309,25.80582,3,9/15/2018,229
-80.12309,25.92854,1,10/21/2017,450
-80.12308,25.80545,5,9/21/2019,198
-80.12308,25.80559,5,1/13/2017,436
-80.12308,25.80583,4,9/21/2019,295
-80.12308,25.80636,5,9/15/2018,342
-80.12307,25.80416,7,9/15/2018,763
-80.12307,25.8061,2,11/11/2017,68
-80.12307,25.90082,1,6/24/2018,178
-80.12306,25.80561,4,9/15/2018,205
-80.12304,25.80567,2,9/15/2018,94
-80.12304,26.38342,4,1/12/2017,59
-80.12303,25.80569,3,9/15/2018,253
-80.12302,25.80555,4,9/15/2018,55
-80.12302,25.80568,5,9/15/2018,99
-80.12302,25.80572,3,9/15/2018,35
-80.12302,25.90077,3,9/15/2018,509
-80.12301,25.8053,5,1/13/2017,273
-80.12301,25.80613,3,9/15/2018,528
-80.12301,25.81797,6,9/21/2019,768
-80.12299,25.80566,2,11/11/2017,187
-80.12299,25.80573,1,1/13/2017,406
-80.12294,25.80556,1,9/15/2018,0
-80.12293,25.90025,3,10/26/2017,516
-80.12281,25.80567,1,11/11/2017,332
-80.12279,26.38354,22,1/14/2020,116
-80.12275,25.80596,1,9/15/2018,39
-80.12273,25.89948,3,9/15/2018,4
-80.1227,26.38355,22,1/15/2020,195
-80.12267,26.38238,18,1/15/2020,189
-80.12265,25.80892,3,9/29/2018,556
-80.12264,26.38339,1,1/14/2020,50
-80.12263,25.90076,3,10/26/2017,177
-80.12263,26.38234,20,1/14/2020,53
-80.12259,25.80871,6,9/29/2018,0
-80.12259,26.38231,18,1/15/2020,113
-80.12256,26.38234,20,1/14/2020,88
-80.12255,26.38358,25,1/17/2020,167
-80.12254,25.90069,2,10/26/2017,397
-80.12253,25.80543,3,9/15/2018,15
-80.12253,26.38358,1,1/14/2020,118
-80.1225,26.38287,21,1/15/2020,434
-80.12238,26.38278,21,1/14/2020,179
-80.12226,25.81186,1,1/23/2020,240
-80.12225,26.33021,1,9/23/2017,45
-80.12224,25.80531,62,9/17/2016,1110
-80.12223,25.81183,2,1/23/2020,117
-80.12223,25.81186,2,1/23/2020,147
-80.12221,25.8119,1,1/23/2020,0
-80.12219,25.81191,4,1/23/2020,533
-80.12219,26.20043,1,9/15/2018,38
-80.12216,25.81182,2,1/23/2020,203
-80.12214,25.8118,4,1/23/2020,204
-80.12212,25.9008,5,9/15/2018,247
-80.12211,25.88177,5,10/14/2017,182
-80.1221,25.8728,2,9/15/2018,831
-80.12203,42.1128,71,10/4/2016,693
-80.1219,25.88163,1,10/14/2017,0
-80.1219,25.88163,1,10/14/2017,171
-80.12189,25.88157,1,9/15/2018,0
-80.12188,25.88167,1,9/15/2018,78
-80.12188,25.88169,4,9/21/2019,82
-80.12188,25.92008,1,11/11/2017,150
-80.12183,25.81587,80,9/15/2018,1739
-80.12182,25.88192,4,10/14/2017,86
-80.1218,25.80632,4,9/15/2018,207
-80.1218,25.86804,2,7/15/2018,368
-80.12178,25.88096,6,10/14/2017,25
-80.12174,25.88146,2,10/14/2017,17
-80.12173,25.86807,8,9/21/2019,0
-80.12171,25.88158,1,9/15/2018,154
-80.12168,25.88166,3,10/14/2017,127
-80.12165,25.88147,4,9/21/2019,745
-80.12164,26.13635,1,10/19/2017,90
-80.12163,27.05514,11,9/21/2019,31
-80.1216,25.84154,3,9/22/2018,119
-80.12156,25.817,2,2/24/2018,15
-80.12156,25.83558,1,9/21/2019,95
-80.12156,25.86809,3,9/15/2018,54
-80.12156,25.93012,1,9/22/2018,322
-80.12155,25.80638,50,11/11/2017,1536
-80.12152,25.82732,1,1/9/2017,56
-80.12152,25.9008,1,9/15/2018,391
-80.1215,25.88501,2,9/15/2018,70
-80.12149,25.88165,2,9/21/2019,819
-80.12146,25.86787,1,9/21/2019,74
-80.12144,25.93738,5,9/15/2018,96
-80.12141,25.88081,2,10/14/2017,22
-80.1214,25.8805,1,10/14/2017,33
-80.1214,25.88166,3,9/21/2019,807
-80.12138,25.82345,1,12/30/2016,61
-80.12137,25.82347,1,12/31/2016,10
-80.12135,25.82736,1,9/5/2016,14
-80.12135,25.90098,50,10/26/2017,2922
-80.12133,25.86791,1,9/15/2018,576
-80.12131,25.8236,1,12/30/2016,16
-80.12131,25.8273,1,1/18/2017,126
-80.12131,25.91207,1,11/19/2017,70
-80.12129,25.86779,2,9/15/2018,444
-80.12128,25.88161,12,10/14/2017,305
-80.12128,25.88164,1,9/15/2018,105
-80.12125,25.82729,1,1/16/2017,168
-80.12124,25.82691,6,9/15/2018,227
-80.12124,25.82727,1,12/26/2018,70
-80.12124,25.82732,1,2/17/2017,130
-80.12123,25.93742,2,9/15/2018,302
-80.12121,25.82736,1,4/3/2017,50
-80.12121,25.88152,3,10/14/2017,99
-80.1212,25.82729,1,1/24/2017,74
-80.1212,25.88153,1,10/14/2017,52
-80.12119,25.82728,1,1/14/2017,176
-80.12119,25.82731,1,1/19/2017,65
-80.12118,25.82725,1,12/7/2016,36
-80.12118,25.8273,1,9/20/2016,19
-80.12117,25.82733,1,9/28/2018,19
-80.12117,25.88626,2,10/14/2017,70
-80.12115,25.82729,1,10/10/2018,50
-80.12115,26.86711,233,10/7/2017,501
-80.12114,25.82733,1,10/1/2018,33
-80.12113,25.83121,5,10/29/2017,349
-80.12113,25.91054,1,11/12/2017,113
-80.12112,25.82727,1,10/21/2016,11
-80.12112,25.82732,1,9/26/2016,24
-80.12112,25.82736,1,9/25/2018,35
-80.12111,25.82725,1,11/17/2016,44
-80.12111,25.82727,1,8/28/2016,15
-80.12111,25.82727,1,9/9/2016,129
-80.12111,25.82734,1,9/12/2018,49
-80.12111,25.8654,2,9/15/2018,131
-80.12111,25.93763,2,9/15/2018,331
-80.1211,25.82727,1,9/27/2016,16
-80.12108,25.82725,1,10/25/2016,47
-80.12108,25.82726,1,12/10/2018,90
-80.12108,25.82727,1,9/9/2016,19
-80.12108,25.82729,1,10/3/2016,48
-80.12108,25.82729,1,11/28/2016,24
-80.12108,25.8273,1,9/9/2018,53
-80.12108,25.82734,1,2/3/2017,17
-80.12107,25.82735,1,7/12/2017,6
-80.12106,25.82726,1,9/16/2019,35
-80.12105,25.82725,1,11/14/2016,39
-80.12104,25.82725,1,9/29/2016,6
-80.12104,25.82727,1,9/9/2016,44
-80.12104,25.82728,1,11/4/2018,145
-80.12103,25.82728,1,10/2/2016,7
-80.12103,25.82729,1,11/25/2016,65
-80.121,25.82723,1,11/14/2016,27
-80.121,25.82725,1,10/13/2016,73
-80.121,25.82725,1,11/21/2016,10
-80.121,25.82729,1,9/1/2016,21
-80.121,25.8273,1,10/4/2016,45
-80.12099,25.73992,5,9/16/2018,2
-80.12099,25.82725,1,9/1/2016,9
-80.12099,25.82728,1,10/7/2016,46
-80.12099,25.87262,1,10/13/2019,95
-80.12098,25.83109,6,9/21/2019,587
-80.12097,25.82727,1,10/17/2016,39
-80.12097,25.90812,1,10/20/2019,19
-80.12095,25.82727,1,10/28/2016,26
-80.12094,25.88176,3,9/15/2018,250
-80.12093,25.82728,1,10/23/2016,25
-80.12093,25.88175,1,9/15/2018,5
-80.12091,25.82713,1,10/19/2016,5
-80.1209,25.8275,1,1/13/2017,59
-80.12084,25.82728,2,7/17/2017,18
-80.12083,25.82751,1,9/29/2018,30
-80.12083,26.59839,1,4/6/2017,1
-80.12081,25.82107,1,9/15/2018,14
-80.12079,25.83087,5,9/21/2019,562
-80.12072,25.83087,0,9/21/2019,4
-80.12071,25.87305,3,9/15/2018,59
-80.1207,26.08625,1,2/12/2020,78
-80.12069,25.86595,3,9/17/2016,465
-80.12061,25.83087,6,9/21/2019,212
-80.12052,25.93782,4,9/15/2018,213
-80.1205,25.93755,4,9/15/2018,59
-80.12046,26.42769,280,9/17/2016,0
-80.12034,25.86794,2,9/21/2019,286
-80.12029,26.5159,22,10/7/2017,1519
-80.12025,25.86812,1,9/15/2018,37
-80.12024,25.86803,2,7/15/2018,319
-80.12024,25.86827,1,9/15/2018,49
-80.12024,25.86827,4,9/15/2018,818
-80.1202,25.86815,3,9/15/2018,789
-80.12019,25.86804,1,7/15/2018,681
-80.12019,25.93755,4,9/15/2018,625
-80.12013,25.83471,1,7/29/2019,65
-80.12013,25.86808,2,7/15/2018,172
-80.12007,25.86818,1,9/21/2019,221
-80.12004,25.85741,1,9/17/2016,113
-80.12004,25.86813,2,7/15/2018,97
-80.11998,25.86817,3,9/15/2018,0
-80.11994,25.86886,3,9/15/2018,379
-80.11992,25.83449,1,7/29/2019,59
-80.11991,25.8345,2,7/17/2019,210
-80.1199,25.83451,2,7/25/2019,87
-80.1199,25.86009,1,9/15/2018,148
-80.11989,25.83456,1,7/27/2019,98
-80.11988,25.83454,1,7/23/2019,60
-80.11987,25.86812,2,7/15/2018,128
-80.11986,25.85847,2,9/21/2019,272
-80.11979,41.8744,35,9/17/2016,3388
-80.11978,25.85874,1,9/15/2018,435
-80.11978,25.93749,26,9/17/2016,2774
-80.11972,25.94307,2,10/6/2019,16
-80.11971,25.85903,3,9/15/2018,126
-80.11968595,25.93750782,35,9/21/2019,2975
-80.11963,25.83969,2,10/10/2019,425
-80.11961,25.85867,1,9/21/2019,152
-80.1196,25.858,3,9/17/2016,314
-80.1196,25.85802,30,9/21/2019,24
-80.1196,25.86209,1,9/15/2018,115
-80.11956,25.87015,93,9/17/2016,3885
-80.11956,25.94338,1,10/6/2019,19
-80.11953,25.8475,2,9/15/2018,33
-80.11948,25.85853,1,9/15/2018,4
-80.11946,25.83924,2,9/16/2019,245
-80.11943,25.86858,8,9/21/2019,147
-80.11939,25.83007,45,9/15/2018,1046
-80.11939,25.84733,1,9/15/2018,3
-80.11938,25.83009,114,10/27/2017,959
-80.11937,26.01127,1,9/17/2016,106
-80.11935,25.83086,11,9/17/2016,982
-80.11934,25.83905,3,10/13/2019,381
-80.11931033,25.83011547,32,9/21/2019,637
-80.11917,25.83967,2,9/26/2019,127
-80.11917,25.86082,1,9/21/2019,193
-80.11915,25.85816,1,9/17/2016,18
-80.11914498,25.8680957,39,9/21/2019,3019
-80.11909,25.83982,2,11/10/2019,249
-80.11908,25.85865,2,9/21/2019,119
-80.11904,25.85842,3,9/21/2019,112
-80.11903,25.85868,1,9/15/2018,357
-80.119,25.85897,60,9/17/2016,1593
-80.119,40.51459,6,11/4/2017,1
-80.11896,25.85873,2,9/15/2018,508
-80.11895,25.86161,1,9/15/2018,28
-80.11893,25.98311,4,11/18/2017,214
-80.11891,25.84742,2,9/15/2018,67
